,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Tprgl,1188.477855,-0.093895873,0.058162652,-1.614651094,0.106386274,0.4352295
Slc29a3,2789.783407,-0.093895834,0.047485276,-1.977229595,0.048015684,0.287567422
Neurl1b,15.29199115,-0.09386876,0.213926701,-0.466967492,0.640523136,0.887816287
Zfp13,10.21768423,-0.09385037,0.209662961,-0.414755019,0.678321251,NA
Ralb,1665.202202,-0.093813032,0.043406181,-2.161304905,0.030671794,0.224538096
Zbtb7c,8.589476518,-0.093794912,0.205882716,-0.474833205,0.634905864,NA
Keap1,965.1262345,-0.093780571,0.058114377,-1.613700557,0.106592393,0.4352295
Nphp4,21.47875518,-0.093730637,0.213253157,-0.424131686,0.671469778,0.896795604
Mta1,900.8157057,-0.093715506,0.060935584,-1.537978837,0.124053789,0.4726958
Doc2g,10.6418719,-0.093711626,0.210761234,-0.46564661,0.641468474,NA
Gm4841,1.105674084,-0.093696128,0.094605185,-1.45013534,0.147020782,NA
Gm26824,1.786100281,-0.093613241,0.128318963,-1.188448641,0.234656703,NA
Naxe,710.3456209,-0.093610567,0.065479163,-1.429551703,0.152845726,0.519556521
Eif3s6-ps1,1.366650998,-0.093597975,0.118139516,-0.876459507,0.38078028,NA
Zfp839,320.7082951,-0.093595206,0.094001003,-0.995983505,0.31925816,0.703584434
Armc10,382.4605677,-0.093583299,0.091343355,-1.024859571,0.305429453,0.692948551
Lix1,5.311556983,-0.09355967,0.18437371,-0.451191157,0.651851782,NA
Cdk12,574.0149299,-0.093523359,0.080025663,-1.168636663,0.24255005,0.639464409
Gm17039,1.407302464,-0.093514077,0.110939378,-0.785209662,0.432330652,NA
9430085M18Rik,3.805263196,-0.093499986,0.160619804,-0.782223786,0.434083068,NA
Gpd1l,812.5463002,-0.093495478,0.062727363,-1.490514658,0.136088965,0.492899337
Gm23747,1.498430517,-0.093489341,0.113131738,-0.935342839,0.349611645,NA
AI606473,11.53986285,-0.093488559,0.209321487,-0.478792021,0.632086593,0.884637693
Fnbp1,2673.974918,-0.09348014,0.038127048,-2.452028185,0.014205353,0.131832119
B4galt5,2647.403293,-0.093431905,0.039458545,-2.367730804,0.017897553,0.15521478
Gm19353,0.64142854,-0.09342773,0.07991561,-0.591490339,0.554191927,NA
Dnajc30,156.7311701,-0.093351168,0.117491613,-0.793889773,0.427259604,0.776035121
Triobp,746.8616154,-0.093329596,0.064400919,-1.449233626,0.14727235,0.513706686
Gm14639,1.034507101,-0.093318416,0.107070765,-1.078338267,0.280882826,NA
Itch,1576.740346,-0.093279586,0.049159975,-1.897712517,0.057733963,0.317625523
Hacd4,1786.602083,-0.093250498,0.053339433,-1.748269731,0.080417332,0.378108618
Kcnip2,1.808250135,-0.093245408,0.122031791,-0.590866431,0.55460992,NA
Zfp786,19.39775911,-0.093243425,0.210114874,-0.419873004,0.67457823,0.897884522
Gm16675,30.7908528,-0.093178517,0.203267047,-0.451971915,0.651289215,0.892462829
Fbxl8,105.3797491,-0.093177919,0.137301533,-0.678924424,0.49718575,0.814492069
Mief1,620.5315244,-0.093104177,0.065915203,-1.412377642,0.157838796,0.526061773
1110059E24Rik,170.5572429,-0.093091543,0.117490553,-0.792350948,0.428156072,0.776035121
Sptb,8.274123291,-0.093086118,0.20310054,-0.464526753,0.642270397,NA
Sars2,187.4256512,-0.093044393,0.114351983,-0.813159239,0.416126766,0.769860955
Ccdc80,19.13761856,-0.093043789,0.213805777,-0.424501827,0.671199873,0.896795604
Gm25395,0.954241194,-0.09299756,0.08973957,-1.09848061,0.27199468,NA
Cdca4,449.6694212,-0.092970607,0.089283181,-1.041291026,0.2977405,0.687342307
Socs3,719.4482275,-0.092886096,0.070633851,-1.31443808,0.188698823,0.572898022
Gpatch11,244.4720301,-0.09286219,0.10479294,-0.886000589,0.37561721,0.743405515
9330175E14Rik,52.60140145,-0.092819371,0.178460609,-0.514581545,0.606845464,0.870531376
Nectin2,243.0039,-0.092809778,0.109182648,-0.85013868,0.395247989,0.757876741
Tlcd1,21.86820294,-0.092753419,0.213314166,-0.43995588,0.659969063,0.895412592
Apopt1,234.905771,-0.092751261,0.108856123,-0.852233559,0.394084474,0.757244172
Arap3,1202.933402,-0.092745067,0.057953604,-1.60161474,0.109240829,0.442091361
Lrrk2,200.72723,-0.092711042,0.126152959,-0.734124019,0.462873156,0.796785215
Siglece,35.46786134,-0.09269065,0.204792886,-0.475589838,0.634366616,0.885841874
Memo1,894.828083,-0.092688154,0.062772444,-1.476288276,0.13986652,0.500357871
Dhx33,676.2316346,-0.092674668,0.065749678,-1.409589324,0.158660981,0.527019898
Rabep2,346.9548995,-0.092674072,0.095309105,-0.972538764,0.33078259,0.712562083
P2rx7,1321.361942,-0.092667268,0.053544157,-1.730939205,0.083462608,0.38455734
D430041D05Rik,1.959833624,-0.092666897,0.132347455,-1.201359386,0.229611823,NA
Csf3,7.277222476,-0.092665038,0.18575883,-0.372047325,0.709857614,NA
Akap5,3.712553333,-0.092662221,0.162476127,-0.527778022,0.597653413,NA
Inpp5f,581.2147783,-0.092644746,0.073076544,-1.267750676,0.204887001,0.596977783
Rpp30,188.6472721,-0.09256218,0.113142735,-0.817617093,0.413575864,0.768396161
Arfgef2,1938.606929,-0.092542319,0.041703992,-2.218947027,0.026490329,0.203875338
Rrp12,621.46458,-0.092541249,0.071439002,-1.294952089,0.195336758,0.583206396
Pank4,446.0051989,-0.092533096,0.077031887,-1.200969223,0.22976314,0.625491577
Fzd2,5.441914178,-0.092526728,0.186772697,-0.425775974,0.670271096,NA
Btbd17,5.592038589,-0.092477984,0.181244733,-0.60370704,0.546038433,NA
Casp12,1.866994586,-0.092476161,0.122825118,-0.835426317,0.403477718,NA
Parg,592.3042021,-0.092475163,0.069565631,-1.329321716,0.183741853,0.566663506
Mir7682,1.437811689,-0.092471232,0.110173999,-0.924665356,0.355140005,NA
Man2b2,3821.442653,-0.092437083,0.035838574,-2.579241553,0.009901752,0.104051772
Ankrd24,242.7437404,-0.092433424,0.097142767,-0.950350478,0.341934198,0.72115944
Zfp688,116.1332186,-0.092428856,0.155814931,-0.595924299,0.5512258,0.843250542
Slc4a8,12.65253239,-0.092426206,0.211996332,-0.444560823,0.656637165,0.895012167
Srgap2,2234.55036,-0.092409633,0.045537629,-2.029427934,0.042414722,0.269545355
Rab3a,70.11139762,-0.092368077,0.164400493,-0.564941672,0.572113438,0.855054506
Azi2,1001.710095,-0.092353771,0.06131458,-1.506135764,0.132032325,0.485553239
Poglut1,494.6453275,-0.092316734,0.075315725,-1.225773033,0.220284098,0.615180494
Dcaf15,392.944027,-0.092308876,0.08153299,-1.132313609,0.25750261,0.652538688
Tcea3,1.556534732,-0.092287767,0.125016001,-0.888966765,0.374020942,NA
Necap1,1149.800141,-0.092210123,0.055801918,-1.652522649,0.098428052,0.417411389
Gm19253,77.50311406,-0.09217429,0.178523218,-0.515162571,0.606439422,0.870526616
Cars,687.8702942,-0.092167563,0.076401869,-1.206377478,0.227671976,0.624150772
Slx4ip,209.8315281,-0.092137911,0.114191096,-0.806659324,0.419862785,0.772011437
Sccpdh,305.6829355,-0.092124844,0.09325602,-0.987348383,0.32347188,0.706745178
Gm10138,16.44315817,-0.092122754,0.213543338,-0.452453417,0.650942373,0.892462829
Lrrc51,11.2392855,-0.092110154,0.207887315,-0.453743939,0.650013138,0.891915284
Msto1,389.382803,-0.092100716,0.087895621,-1.047590819,0.294827169,0.685002699
Morc2a,791.1414724,-0.092081748,0.061241163,-1.503403337,0.132735067,0.486600212
Gsk3b,1929.404682,-0.092039407,0.046137056,-1.994981239,0.046044926,0.281166043
Gm12207,1.425228745,-0.092032691,0.112592466,-0.669735226,0.503026592,NA
10-Mar,1.584327357,-0.092022873,0.132349702,-0.46522758,0.64176849,NA
Mbtps1,1287.082554,-0.091934531,0.04998017,-1.839601892,0.065826706,0.342298873
Gm17873,0.944184188,-0.091900031,0.091385443,-1.0709513,0.284191327,NA
Irs4,1.179493983,-0.091877026,0.111375167,-0.837152826,0.40250667,NA
Prpf38a,361.8465084,-0.091775615,0.084962587,-1.079879911,0.28019566,0.671117516
Iars2,1574.136677,-0.091756456,0.046171159,-1.987290299,0.046890236,0.28420428
D6Wsu163e,652.5867825,-0.091746616,0.064654498,-1.418765847,0.155967293,0.522349776
Lgr5,0.963379457,-0.091701162,0.100597945,-1.054350754,0.29172236,NA
Syp,14.31371875,-0.091685312,0.212603179,-0.396118841,0.69201736,0.904000969
Slc45a4,1082.796582,-0.091679917,0.061301275,-1.495699535,0.134731972,0.490560644
Gm15541,0.709953549,-0.091662708,0.076237739,-0.769750372,0.441447984,NA
A230103J11Rik,7.761741722,-0.091652151,0.195279547,-0.453161119,0.650432728,NA
St8sia5,1.000626949,-0.09163662,0.089653102,-0.857420951,0.391212285,NA
Slc26a11,212.8616791,-0.091634756,0.112980555,-0.812106705,0.416730406,0.770151526
Cdca7,54.47291851,-0.091632269,0.190721666,-0.481535132,0.630136217,0.884111789
Dctn1,2972.551314,-0.09161313,0.03989157,-2.29655818,0.021643987,0.177486108
0610039K10Rik,2.707636316,-0.091569916,0.139351497,-0.728511834,0.466300327,NA
Gm42602,0.670362021,-0.091551901,0.076193804,-1.229473437,0.218894351,NA
Clec4b1,4.468458491,-0.09154691,0.169598585,-1.283544647,0.199301328,NA
Mtmr3,1868.184583,-0.09153972,0.04264398,-2.146623937,0.031823233,0.22937934
Prpf19,1489.637674,-0.091507712,0.045142133,-2.027021311,0.042660233,0.270319003
Gm10179,21.95221968,-0.091500749,0.211239381,-0.438987632,0.660670498,0.895412592
Heatr5b,593.1669896,-0.091489876,0.08493306,-1.077402117,0.281300659,0.672225134
Fem1c,739.7828544,-0.091473832,0.064379313,-1.420909342,0.155343117,0.522349776
Arhgap1,1358.140028,-0.091471209,0.054642475,-1.674137544,0.094103571,0.407782139
Fam89a,5.815786465,-0.091439775,0.189689257,-0.455971026,0.648410814,NA
Kcna1,3.631545515,-0.09142424,0.166263122,-0.702830975,0.482161092,NA
Tmem53,31.52007581,-0.091415509,0.211467021,-0.505878812,0.612941727,0.872852467
Hsf1,610.3608854,-0.091383466,0.067290213,-1.358083575,0.174437166,0.552211744
Basp1,6119.142882,-0.091361108,0.03428974,-2.664336905,0.007714026,0.086767897
Fndc10,212.7854419,-0.091287307,0.114185816,-0.798997587,0.424291811,0.773823228
Gm47147,2.146683585,-0.09127853,0.143582204,-0.705921987,0.480236653,NA
Zmym3,359.6134753,-0.09127732,0.086217262,-1.05887314,0.289657558,0.679961118
Gm25911,1.489916357,-0.091275966,0.11790662,-1.420833718,0.155365106,NA
Gm42632,1.55713375,-0.091272277,0.123754198,-0.882701128,0.377397773,NA
4921514A10Rik,9.769475278,-0.091263706,0.209257723,-0.405392243,0.685189212,NA
Usb1,763.0949558,-0.091244604,0.074675,-1.221505395,0.221894724,0.616954904
Rgs1,2351.087942,-0.09123456,0.046857807,-1.946997637,0.051535018,0.298415765
Exosc4,277.5832013,-0.091216861,0.096694573,-0.943182945,0.345587335,0.722952816
Fbxw9,226.0147086,-0.091204163,0.115180124,-0.791965166,0.428380988,0.776035121
Mast3,1880.480225,-0.091095968,0.053027243,-1.718161683,0.085767128,0.389159436
Gm29292,2.233383906,-0.09109545,0.141460215,-0.416191005,0.677270241,NA
Zgrf1,50.24051418,-0.091088207,0.180141123,-0.504644721,0.613808394,0.872948252
Bcl2a1d,995.2959771,-0.091030015,0.057449293,-1.584160831,0.113157124,0.450839451
Cep164,400.091802,-0.090918503,0.089309481,-1.018322351,0.30852479,0.694657878
Plcb1,10.59708184,-0.090915424,0.204920528,-0.51727532,0.60496398,NA
Fam172a,624.4201887,-0.090905997,0.068685245,-1.323677523,0.185610166,0.568780995
Aars2,264.6354406,-0.090851533,0.09625614,-0.943424009,0.345464067,0.722952816
Siglec15,19.69699531,-0.090847316,0.212604173,-0.431853045,0.665848224,0.8961103
Gm45767,1.547014738,-0.090837593,0.124394802,-0.54278749,0.587276128,NA
Gna12,2751.151087,-0.090758224,0.048385236,-1.875850504,0.060675811,0.326662212
Gm19221,41.70021976,-0.090729456,0.190713974,-0.474746965,0.634967339,0.886114165
Bicdl1,36.61466859,-0.090724806,0.205059815,-0.438154929,0.661273978,0.895412592
Pcsk5,1.589027889,-0.090715054,0.10234196,-1.254702583,0.209586748,NA
Gm9828,3.361136903,-0.090712464,0.167367307,-0.557921856,0.576897746,NA
Gm43737,126.4713012,-0.090677004,0.130264396,-0.695956137,0.4864563,0.80961863
Baz1a,1242.545433,-0.09067113,0.060533915,-1.497756892,0.134196425,0.48983564
Gm44260,4.066052928,-0.090666734,0.173361213,-0.446604343,0.655160759,NA
Ddx20,299.6570315,-0.090623745,0.09601631,-0.943444707,0.345453485,0.722952816
Kif20b,87.49937728,-0.090598064,0.173819517,-0.533130771,0.59394306,0.864123124
Mcrs1,629.3957225,-0.09058712,0.072022659,-1.257742988,0.20848472,0.600304059
Gm17034,2.365768081,-0.090585472,0.14051457,-0.470767532,0.637806753,NA
Ada,39.81422862,-0.09053872,0.190041079,-0.470766256,0.637807664,0.887192104
Tdrd7,1081.335544,-0.090505634,0.059300862,-1.526095092,0.126986184,0.477901661
Clptm1,3701.422025,-0.090490024,0.038517733,-2.349267713,0.018810377,0.161421859
Srsf7,1014.086929,-0.09048945,0.056137112,-1.611806285,0.1070041,0.436273096
Foxred1,369.1509331,-0.090484015,0.090941871,-0.994950107,0.319760531,0.704028207
Gm21811,100.8139851,-0.090427447,0.161000875,-0.562145869,0.574016638,0.855443424
BC065397,6.321060927,-0.09036839,0.184954695,-0.529523042,0.596442665,NA
Osbpl7,318.9210328,-0.090362439,0.094073781,-0.960404771,0.336851538,0.71668675
Kcnab1,6.992399954,-0.090357209,0.199314253,-0.395245173,0.692661957,NA
Lrrk1,676.4493548,-0.090341198,0.08111354,-1.114069311,0.265249453,0.657593534
9130019P16Rik,3.404284197,-0.090335867,0.1656483,-0.685455739,0.493056382,NA
Gm12689,7.390217567,-0.090288244,0.190872886,-0.543053933,0.587092669,NA
Arhgap6,481.4007794,-0.090279994,0.077291764,-1.168560609,0.242580706,0.639464409
Gm14005,149.6854297,-0.09027711,0.146821287,-0.613751718,0.539379407,0.837218302
Agbl5,83.47114243,-0.090256829,0.157257453,-0.574200595,0.565832066,0.851477193
Gm7589,1.840824265,-0.090200981,0.134618587,-0.611196059,0.541069792,NA
5033430I15Rik,17.79974609,-0.090184383,0.213418725,-0.399411607,0.689589943,0.903207804
AC129574.2,0.771744669,-0.090157564,0.088256042,-1.238210942,0.215637855,NA
Prorsd1,185.5761943,-0.090132325,0.115459629,-0.780790262,0.434925862,0.781578236
Slc10a1,2.528522308,-0.090097776,0.15226478,-0.59906997,0.549126226,NA
Enho,10.80334883,-0.090020648,0.212144793,-0.382452536,0.702125729,NA
Pms2,104.0643785,-0.089988392,0.144692223,-0.622578662,0.533561437,0.832753561
Galnt3,159.8569757,-0.089986699,0.129680056,-0.692033312,0.48891641,0.810903265
Atp2a2,6180.169219,-0.089979257,0.03235427,-2.781045372,0.005418416,0.067686299
Magix,1.155268706,-0.089932208,0.100121364,-0.847913441,0.396486179,NA
Scyl2,807.1819978,-0.089905924,0.062801436,-1.431725692,0.152222341,0.51835959
0610010K14Rik,16.46149721,-0.089881209,0.209638421,-0.408369535,0.683002396,0.900861942
2210412B16Rik,1.503387777,-0.089866979,0.106384545,-0.935176373,0.349697413,NA
Gm26519,1.729079097,-0.089851478,0.126258577,-0.774152679,0.438840508,NA
Man1a2,1397.478606,-0.089841084,0.051642266,-1.739810199,0.081892351,0.38178158
Syvn1,1076.103382,-0.08980234,0.058853911,-1.525940489,0.127024686,0.477901661
Mrpl15,476.8663861,-0.089740761,0.075479558,-1.188673897,0.234568016,0.631210519
Epb41l3,2342.872074,-0.089735563,0.038216649,-2.347920643,0.018878543,0.161794917
Vps13b,571.9032647,-0.089728542,0.083006243,-1.081675183,0.279396884,0.670819298
Dlst,2449.502806,-0.089683788,0.043945929,-2.040790449,0.04127166,0.265718916
Zfp64,362.4696876,-0.089672402,0.092417353,-0.970356734,0.331868707,0.713621191
Gdpd2,5.35167223,-0.089642309,0.181686883,-0.679765029,0.496653253,NA
2010109I03Rik,1.224707623,-0.089584175,0.111898369,-1.339697747,0.18034363,NA
Ankmy2,318.0432898,-0.089572811,0.0908517,-0.985660416,0.32429978,0.707025951
Pim3,310.8983525,-0.089563872,0.099202558,-0.90183863,0.367142596,0.737323613
Cnr1,4.210422517,-0.089507471,0.172848525,-0.863408484,0.387912916,NA
Mccc2,147.2561337,-0.089441772,0.126315807,-0.709235749,0.478178193,0.804560104
Scand1,1225.397769,-0.089436122,0.060992228,-1.466328349,0.142558856,0.504749556
Nckipsd,503.0792417,-0.089425817,0.072569313,-1.232033123,0.217936711,0.612447494
Fndc3a,3942.487959,-0.089420793,0.041668807,-2.145934191,0.031878229,0.229431664
1110002J07Rik,12.54567781,-0.089399402,0.213225414,-0.399762312,0.689331592,0.903207804
Sugp2,462.4443857,-0.089387105,0.079818292,-1.119916133,0.262749503,0.655605976
Ano7,2.34103818,-0.089381364,0.146730433,-0.793054681,0.427745965,NA
Klhl18,414.1301738,-0.089374443,0.081018916,-1.103241351,0.269922368,0.662710982
P2rx4,3992.306353,-0.089371185,0.034974608,-2.555317357,0.010609102,0.108689431
Mtss1,2684.884877,-0.089352255,0.040143467,-2.225798304,0.026027694,0.201576187
Ercc2,313.7578215,-0.089341483,0.097535459,-0.916133974,0.35959663,0.7331653
2010001K21Rik,2.373152679,-0.089323632,0.137485762,-0.612400112,0.540273068,NA
Rtca,342.1874771,-0.089302618,0.087189524,-1.02388223,0.305890904,0.693349603
Atp6v0a2,934.5454981,-0.089279615,0.05612936,-1.590442256,0.111735152,0.447471702
Ndst1,1668.625156,-0.089254183,0.045800195,-1.948793046,0.051320145,0.297434398
Bmp2k,1179.278975,-0.089224854,0.051664898,-1.727241225,0.08412435,0.385173124
Zdhhc5,2236.677483,-0.089209451,0.038737182,-2.302908706,0.02128398,0.175191757
Gm7993,8.881463858,-0.089183237,0.204227604,-0.395790285,0.692259745,NA
Nop10,546.1038211,-0.089168761,0.076866221,-1.160349872,0.245906387,0.642986148
Ubox5,162.6820426,-0.089156143,0.129684735,-0.687221959,0.491942869,0.811575654
Nvl,610.3125199,-0.089144095,0.072509889,-1.229337884,0.218945149,0.613267318
Ist1,1766.977571,-0.089143551,0.041352044,-2.15561612,0.031113653,0.226759347
Tifab,3209.878662,-0.089137116,0.037237278,-2.394030818,0.016664349,0.147149342
Ncoa1,693.882164,-0.089134541,0.067583968,-1.319180352,0.187108825,0.571133018
Gm22355,2.932610773,-0.089096556,0.16182224,-0.564442937,0.572452724,NA
Mat2b,710.3950258,-0.089091724,0.071491634,-1.24654254,0.212565282,0.604220271
Golph3l,614.012258,-0.089076611,0.069554473,-1.280848623,0.200246842,0.590865709
Zdhhc13,453.5188053,-0.089051375,0.078727245,-1.131089961,0.258017229,0.65308901
Gm46224,55.96090457,-0.089003582,0.180843927,-0.492180641,0.622591648,0.878884355
Slc4a7,552.9731288,-0.088999585,0.072497342,-1.228100574,0.219409216,0.614214561
Stt3b,3401.31503,-0.088992193,0.032831989,-2.710511819,0.006717945,0.078529845
Madd,1066.218988,-0.088988347,0.057800707,-1.539703178,0.123632722,0.471916728
Arhgap9,1690.818796,-0.088916963,0.053202363,-1.671407885,0.094641139,0.408625203
Rap1gds1,2159.457735,-0.088845995,0.044195153,-2.010416649,0.04438711,0.275740645
Tom1,595.318705,-0.088836296,0.070130371,-1.266565052,0.205310855,0.59712702
Rpl13-ps6,11.60909601,-0.088833394,0.207448553,-0.443613783,0.657321839,0.895012167
Thra,137.6347313,-0.088792978,0.133262646,-0.666753375,0.504929679,0.818379532
Itpr1,258.560419,-0.088742866,0.162371248,-0.545811003,0.585195859,0.861102626
Stat3,2119.791316,-0.088731723,0.040252999,-2.204354007,0.027499458,0.208769183
Gm47797,2.670552407,-0.088726852,0.152118039,-0.606788413,0.543991339,NA
Nudt19,493.0030727,-0.088659989,0.081493484,-1.088011657,0.276589961,0.669579464
Cenpp,4.125400828,-0.088635879,0.173610572,-0.568080694,0.569980176,NA
Tmem115,639.3321864,-0.088608638,0.069379884,-1.277271716,0.201506336,0.592447615
Virma,914.9361407,-0.088578885,0.063012051,-1.405913117,0.159749926,0.52885983
Ppa1,478.5872701,-0.088574128,0.076328758,-1.15993403,0.246075666,0.642986148
Thap2,183.0072131,-0.088505266,0.118247644,-0.748665255,0.45405899,0.792908983
Cd79b,1.865682457,-0.088501998,0.12928913,-0.907477395,0.364154398,NA
Proz,54.43559341,-0.088433367,0.186361281,-0.486514033,0.626602758,0.881898324
N4bp2,127.5078368,-0.088429134,0.137936294,-0.64180668,0.520998712,0.827435113
Zfp260,373.3551146,-0.088422722,0.08622545,-1.025677295,0.30504372,0.692679139
Tlr12,0.975377219,-0.088418782,0.099927368,-1.02796995,0.303963963,NA
Adam15,5392.307557,-0.088399373,0.029077021,-3.040199049,0.002364218,0.036277187
Gm22772,1.370143851,-0.088377787,0.11060602,-0.504729208,0.613749044,NA
Rfc2,673.1971265,-0.088374916,0.066618302,-1.326492469,0.184676628,0.567809135
Gja1,16.59577105,-0.088351773,0.210916112,-0.373151332,0.709035816,0.910423233
4930500F10Rik,1.676531989,-0.088340559,0.129349333,-0.656626806,0.511420909,NA
Gm5470,2.38662173,-0.08830567,0.143698516,-0.715173491,0.474501847,NA
Csnk1g1,519.2433708,-0.088293662,0.072703072,-1.214371894,0.224605743,0.619634483
